step,epoch,loss,inv,var,cov,lr,ema_tau,std_z,std_z_t,batch_sim,sec_per_step
3700,36,0.1361132562160492,0.10466408729553223,2.412591129541397e-06,0.03144675865769386,0.0007452117519152541,0.9930142605468261,0.05117305740714073,0.05120016261935234,-0.007236188277602196,0.0437
3725,37,0.1114192083477974,0.0840308889746666,5.428524218586972e-06,0.02738288976252079,0.0007416009807699481,0.9930503615610591,0.051165997982025146,0.05090094730257988,-0.006306558381766081,0.0437
3750,37,0.11967485398054123,0.09128652513027191,4.270890258339932e-06,0.02838405966758728,0.0007379736965185368,0.9930865828381745,0.051106225699186325,0.0510331392288208,-0.005200668703764677,0.0437
3775,37,0.12653271853923798,0.09876259416341782,3.7647164390364196e-06,0.027766359969973564,0.0007343301470810808,0.9931229221438735,0.05117073655128479,0.050986967980861664,-0.00716406898573041,0.0438
3800,37,0.12341824918985367,0.09408307075500488,3.868713974952698e-06,0.029331309720873833,0.000730670581489344,0.9931593772365767,0.05119555816054344,0.05108770728111267,-0.007286376785486937,0.0439
3825,38,0.12084491550922394,0.09656226634979248,2.9990139864821685e-06,0.024279648438096046,0.0007269952498697733,0.9931959458675618,0.0511341318488121,0.0511476956307888,-0.005923984106630087,0.0439
3850,38,0.1532086580991745,0.12365549057722092,3.6046840250492096e-06,0.02954956330358982,0.0007233044034264033,0.9932326257811037,0.05118519067764282,0.0509880892932415,-0.00735530536621809,0.0439
3875,38,0.11375761777162552,0.08625807613134384,2.2382787392416503e-06,0.0274973064661026,0.0007195982944236852,0.9932694147146125,0.05121828243136406,0.05111759528517723,-0.008970910683274269,0.0439
3900,38,0.1013558954000473,0.07635121047496796,2.356556706217816e-06,0.025002330541610718,0.0007158771761692464,0.9933063103987735,0.051133520901203156,0.05101299285888672,-0.00586703373119235,0.0439
3925,39,0.11251464486122131,0.08621131628751755,3.691297024488449e-06,0.02629964053630829,0.0007121413029965768,0.9933433105576871,0.05103505775332451,0.051135480403900146,-0.0022146564442664385,0.044
3950,39,0.13540272414684296,0.10994577407836914,2.4694018065929413e-06,0.025454485788941383,0.0007083909302476452,0.9933804129090092,0.05112438648939133,0.051025427877902985,-0.0052533578127622604,0.044
3975,39,0.12827818095684052,0.10182315856218338,2.964399755001068e-06,0.026452062651515007,0.0007046263142554469,0.9934176151640921,0.05107302591204643,0.0510534904897213,-0.00388057017698884,0.044
4000,39,0.15614545345306396,0.12890318036079407,2.9521374926844146e-06,0.027239328250288963,0.0007008477123264848,0.9934549150281252,0.05052781105041504,0.050558000802993774,0.014366044662892818,0.044
4025,40,0.11508618295192719,0.08871988952159882,3.0252463147917297e-06,0.026363272219896317,0.000697055382723181,0.9934923102002775,0.05109688267111778,0.051064383238554,-0.005194623488932848,0.0441
4050,40,0.11919612437486649,0.09395280480384827,3.6284327507019043e-06,0.025239689275622368,0.0006932495846462261,0.9935297983738385,0.05106927081942558,0.050908125936985016,-0.0027001844719052315,0.0441
4075,40,0.14848735928535461,0.1209542453289032,3.3242008612432983e-06,0.02752978913486004,0.0006894305782168638,0.993567377236361,0.0508374385535717,0.05091249197721481,0.0030254777520895004,0.0442
4100,40,0.10446316003799438,0.07940494269132614,3.263975258960272e-06,0.025054950267076492,0.0006855986244591103,0.9936050444698038,0.05121270939707756,0.050999801605939865,-0.007817041128873825,0.0443
4125,41,0.11679641902446747,0.08923516422510147,2.7596640848059906e-06,0.027558494359254837,0.0006817539852819149,0.9936427977506747,0.051053911447525024,0.051017772406339645,-0.0034055353607982397,0.0443
4150,41,0.19372767210006714,0.16473183035850525,2.137230239895871e-06,0.028993714600801468,0.0006778969234612583,0.9936806347501731,0.05096791312098503,0.05086326226592064,0.00016466720262542367,0.0444
4175,41,0.12383901327848434,0.09738101065158844,3.295019268989563e-06,0.026454711332917213,0.0006740277026221923,0.993718553134335,0.05095955729484558,0.050937097519636154,-1.4360392697199131e-06,0.0444
4200,41,0.10776685923337936,0.08373963832855225,2.6994384825229645e-06,0.024024521932005882,0.0006701465872208216,0.9937565505641757,0.0511699914932251,0.05103159695863724,-0.006548438221216202,0.0445
4225,42,0.14506620168685913,0.11595503985881805,3.505653467072989e-06,0.029107658192515373,0.0006662538425262285,0.9937946246958348,0.05107748508453369,0.050859369337558746,-0.00322556821629405,0.0445
4250,42,0.11256195604801178,0.08747736364603043,2.2008705400367035e-06,0.02508239820599556,0.0006623497346023419,0.9938327731807205,0.051068346947431564,0.050897713750600815,-0.0030383190605789423,0.0445
4275,42,0.11471521109342575,0.08616210520267487,2.752058207988739e-06,0.02855035476386547,0.0006584345302897522,0.9938709936656545,0.05118144676089287,0.05103464052081108,-0.0065835947170853615,0.0446
4300,42,0.11127156019210815,0.08372889459133148,1.915885832204367e-06,0.027540747076272964,0.0006545084971874737,0.9939092837930172,0.050916071981191635,0.050897907465696335,0.0019735111854970455,0.0446
4325,43,0.11133700609207153,0.08419329673051834,2.161910288123181e-06,0.027141544967889786,0.0006505719036346538,0.9939476412008935,0.05094216391444206,0.050851475447416306,0.001431722310371697,0.0446
4350,43,0.11230514943599701,0.08567973226308823,3.453499402894522e-06,0.026621956378221512,0.0006466250186922324,0.9939860635232174,0.05092081427574158,0.05091889202594757,0.0022293587680906057,0.0446
4375,43,0.11551108956336975,0.08805370330810547,3.873991772707086e-06,0.027453510090708733,0.0006426681121245527,0.9940245483899194,0.050893254578113556,0.05092613026499748,0.0025774932000786066,0.0447
4400,43,0.1375632882118225,0.10813969373703003,2.344294216527487e-06,0.029421240091323853,0.0006387014543809223,0.9940630934270713,0.05100708827376366,0.05096378177404404,-0.0006011260556988418,0.0447
4425,44,0.12268467247486115,0.09665550291538239,3.818733148364117e-06,0.02602534554898739,0.0006347253165771289,0.994101696257034,0.051106810569763184,0.05096279829740524,-0.003974722698330879,0.0448
4450,44,0.11097293347120285,0.08054743707180023,3.0458904802799225e-06,0.030422449111938477,0.0006307399704769099,0.9941403544986029,0.050877124071121216,0.050935667008161545,0.003610708750784397,0.0448
4475,44,0.1299600750207901,0.1015714704990387,2.590784333733609e-06,0.028386009857058525,0.000626745688473377,0.9941790657671556,0.05092243850231171,0.050950612872838974,0.0017467342549934983,0.0448
4500,44,0.11179835349321365,0.0845758393406868,2.149647798432852e-06,0.027220362797379494,0.0006227427435703996,0.9942178276747988,0.05099291726946831,0.05077968165278435,-0.0004746380145661533,0.0448
4525,45,0.10480726510286331,0.07972081005573273,2.1449911855597747e-06,0.02508430741727352,0.0006187314093639443,0.9942566378305154,0.050821058452129364,0.05074430629611015,0.005764385219663382,0.0448
4550,45,0.11630499362945557,0.08793090283870697,1.723412424325943e-06,0.028372371569275856,0.0006147119600233758,0.9942954938403121,0.05080192908644676,0.05069537088274956,0.006460159085690975,0.0449
4575,45,0.13372421264648438,0.10494919866323471,2.20335414269357e-06,0.028772806748747826,0.0006106846702727172,0.9943343933073673,0.050697699189186096,0.05054028332233429,0.009756025858223438,0.045
4600,45,0.11903391778469086,0.08955886960029602,3.383805506018689e-06,0.029471665620803833,0.0006066498153718734,0.9943733338321785,0.05094325542449951,0.050774168223142624,0.0017731408588588238,0.045
4625,46,0.12022988498210907,0.09159233421087265,2.1311766431608703e-06,0.02863542176783085,0.0006026076710978171,0.9944123130127108,0.050967153161764145,0.050880253314971924,0.0009858261328190565,0.045
4650,46,0.12096434831619263,0.09340164065361023,2.140489868907025e-06,0.027560565620660782,0.0005985585137257401,0.9944513284445448,0.050973162055015564,0.05082317441701889,0.0009701440576463938,0.0451
4675,46,0.128813236951828,0.10315188765525818,1.6378860436816467e-06,0.025659708306193352,0.0005945026200101702,0.9944903777210248,0.05086107179522514,0.05095827206969261,0.004360020626336336,0.0451
4700,46,0.14073820412158966,0.11421985179185867,1.4808028936386108e-06,0.026516873389482498,0.000590440267166055,0.9945294584334075,0.050900332629680634,0.05087712034583092,0.002992770867422223,0.0451
4725,47,0.1468297243118286,0.12153603136539459,1.0815759878823883e-06,0.02529260888695717,0.0005863717328498153,0.9945685681710104,0.0507352314889431,0.05062837526202202,0.00899153109639883,0.0451
4750,47,0.12814393639564514,0.0986577719449997,2.463658802298596e-06,0.029483700171113014,0.000582297295140367,0.9946077045213608,0.05086606740951538,0.050857435911893845,0.004429493099451065,0.0452
4775,47,0.12493559718132019,0.09635947644710541,2.3754935227771057e-06,0.028573745861649513,0.0005782172325201155,0.9946468650703442,0.050890713930130005,0.050693266093730927,0.00321470620110631,0.0453
4800,47,0.12528309226036072,0.09867478907108307,2.7006803975382354e-06,0.026605600491166115,0.000574131823855921,0.9946860474023534,0.05091137811541557,0.05069660395383835,0.0030186683870851994,0.0453
4825,48,0.1036933958530426,0.07685000449419022,2.6331595108786132e-06,0.026840759441256523,0.000570041348380039,0.9947252491004378,0.050869643688201904,0.050628066062927246,0.0048616076819598675,0.0454
4850,48,0.1047060415148735,0.07501208782196045,2.4115047381201293e-06,0.0296915415674448,0.0005659460856710345,0.9947644677464518,0.05098176747560501,0.050893764942884445,-1.7839813153841533e-05,0.0454
4875,48,0.11504414677619934,0.08770264685153961,1.8676122408578522e-06,0.027339626103639603,0.000561846315634674,0.9948037009212046,0.05072532221674919,0.050579529255628586,0.0090808579698205,0.0454
4900,48,0.11046196520328522,0.0852360725402832,1.5255063772201538e-06,0.025224361568689346,0.0005577423184847932,0.9948429462046093,0.0507810041308403,0.050705116242170334,0.006941978354007006,0.0454
4925,49,0.11245542019605637,0.08691954612731934,1.775100827217102e-06,0.02553410269320011,0.0005536343747241459,0.9948822011758319,0.05081205815076828,0.05061234533786774,0.006578376051038504,0.0454
4950,49,0.1163577288389206,0.09173022210597992,2.492529802111676e-06,0.024625012651085854,0.0005495227651252315,0.9949214634134409,0.05084466189146042,0.05061379075050354,0.005086628254503012,0.0454
4975,49,0.11727426946163177,0.08864700794219971,1.666136085987091e-06,0.028625590726733208,0.0005454077707111041,0.9949607304955564,0.05078762024641037,0.050662290304899216,0.007569028064608574,0.0455
5000,49,0.09964260458946228,0.07038439810276031,3.757420927286148e-06,0.029254455119371414,0.0005412896727361663,0.995,0.05080854147672653,0.05063014477491379,0.0070671397261321545,0.0455
5025,50,0.12615562975406647,0.09776897728443146,3.164323743476416e-06,0.028383484110236168,0.0005371687526669438,0.9950392695044435,0.050733890384435654,0.050542399287223816,0.009295554831624031,0.0455
5050,50,0.10074518620967865,0.07618057727813721,2.44254874814942e-06,0.024562163278460503,0.0005330452921628497,0.9950785365865591,0.050786785781383514,0.050801437348127365,0.007200976368039846,0.0456
5075,50,0.12212949991226196,0.09369537234306335,2.874372057704022e-06,0.028431249782443047,0.0005289195730569321,0.9951177988241681,0.05069880932569504,0.05053387209773064,0.010987919755280018,0.0456
5100,50,0.12243679910898209,0.09300850331783295,1.4461887758443481e-06,0.029426852241158485,0.0005247918773366112,0.9951570537953907,0.050888657569885254,0.05068442225456238,0.004143546335399151,0.0456
5125,51,0.14063578844070435,0.11175211519002914,2.840689148797537e-06,0.028880838304758072,0.0005206624871244065,0.9951962990787954,0.05080392211675644,0.05054327845573425,0.0071812826208770275,0.0457
5150,51,0.10869193822145462,0.08099424839019775,8.644225886200729e-07,0.027696827426552773,0.0005165316846586541,0.9952355322535482,0.05096161365509033,0.05090375989675522,0.0015306881396099925,0.0457
5175,51,0.10497011244297028,0.07777013629674911,2.9513612389564514e-06,0.02719702199101448,0.0005123997522742151,0.9952747508995622,0.05073384568095207,0.050551559776067734,0.009396018460392952,0.0457
5200,51,0.10901852697134018,0.08527790755033493,2.505257725715637e-06,0.023738117888569832,0.0005082669723831793,0.9953139525976465,0.05074523016810417,0.050587862730026245,0.009314455091953278,0.0458
5225,52,0.11678023636341095,0.08802192658185959,1.6063762586782104e-06,0.028756702318787575,0.0005041336274555625,0.9953531349296558,0.050796061754226685,0.05054768919944763,0.006966108921915293,0.0458
5250,52,0.09954489022493362,0.07200930267572403,2.2510066628456116e-06,0.027533335611224174,0.0005,0.9953922954786392,0.050891708582639694,0.05067720264196396,0.00413457490503788,0.0458
5275,52,0.12730079889297485,0.09824109077453613,2.908675696744467e-06,0.02905680052936077,0.0004958663725444375,0.9954314318289896,0.05082017183303833,0.05069355666637421,0.005612848326563835,0.0457
5300,52,0.09846261143684387,0.07289811968803406,1.9289243482489837e-06,0.025562560185790062,0.0004917330276168208,0.9954705415665925,0.05091043934226036,0.05077057331800461,0.0036626970395445824,0.0457
5325,53,0.11463268101215363,0.08832097053527832,2.091284841299057e-06,0.02630961313843727,0.00048760024772578496,0.9955096222789752,0.050829581916332245,0.05081368610262871,0.0061070616357028484,0.0458
5350,53,0.12394589930772781,0.09386128932237625,1.6752941291997558e-06,0.030082931742072105,0.0004834683153413459,0.9955486715554552,0.05072871968150139,0.05054228752851486,0.009457655251026154,0.0458
5375,53,0.12164038419723511,0.09532676637172699,2.4383577965636505e-06,0.026311183348298073,0.0004793375128755934,0.9955876869872892,0.050886720418930054,0.05060531198978424,0.004676703363656998,0.0458
5400,53,0.10324113070964813,0.07720830291509628,2.133815314664389e-06,0.02603069506585598,0.0004752081226633888,0.9956266661678215,0.05065586790442467,0.050515174865722656,0.012501533143222332,0.0458
5425,54,0.10640149563550949,0.07914163172245026,2.9903217182436492e-06,0.027256876230239868,0.00047108042694306805,0.9956656066926327,0.05078703165054321,0.05066518113017082,0.008187382481992245,0.0458
5450,54,0.10249873995780945,0.0758693516254425,1.924733396663214e-06,0.026627466082572937,0.00046695470783715033,0.9957045061596879,0.0507727712392807,0.05066962540149689,0.008428815752267838,0.0459
5475,54,0.10545584559440613,0.080178402364254,3.4665379189391388e-06,0.02527398243546486,0.00046283124733305624,0.9957433621694846,0.050783704966306686,0.05055038258433342,0.008504797704517841,0.0458
5500,54,0.10937925428152084,0.0819716528058052,1.6934549194047577e-06,0.027405912056565285,0.0004587103272638339,0.9957821723252012,0.050810348242521286,0.0507514588534832,0.007035729009658098,0.0459
5525,55,0.11150253564119339,0.08200407028198242,2.32520210374787e-06,0.02949613891541958,0.0004545922292888959,0.9958209342328443,0.050840239971876144,0.0508495569229126,0.005950034596025944,0.0459
5550,55,0.10410693287849426,0.07351149618625641,1.06046604742005e-06,0.03059437870979309,0.0004504772348747687,0.995859645501397,0.05092683061957359,0.05083828791975975,0.0029906698036938906,0.0459
5575,55,0.10955162346363068,0.0802854597568512,1.6138268392751343e-06,0.0292645450681448,0.0004463656252758542,0.995898303742966,0.050866976380348206,0.05072510987520218,0.005448206793516874,0.046
5600,55,0.09740465134382248,0.07202596962451935,1.5081217270562775e-06,0.025377174839377403,0.00044225768151520694,0.9959369065729287,0.05080139636993408,0.050672851502895355,0.007641413249075413,0.046
5625,56,0.10001547634601593,0.07534322142601013,1.7060277741620666e-06,0.024670545011758804,0.00043815368436532617,0.9959754516100806,0.050809286534786224,0.05059925839304924,0.007541484199464321,0.046
5650,56,0.1149219423532486,0.08759789168834686,2.4262506030936493e-06,0.027321625500917435,0.0004340539143289655,0.9960139364767826,0.050820231437683105,0.050705455243587494,0.0066554853692650795,0.046
5675,56,0.12296897172927856,0.09580537676811218,2.029662482527783e-06,0.02716156840324402,0.00042995865161996104,0.9960523587991065,0.05063196271657944,0.05055836960673332,0.013910570181906223,0.046
5700,56,0.12418301403522491,0.0948263630270958,2.1583400666713715e-06,0.029354488477110863,0.00042586817614407896,0.9960907162069828,0.05075300857424736,0.05055057629942894,0.009591879323124886,0.046
5725,57,0.11793148517608643,0.08875884115695953,1.7401762306690216e-06,0.029170898720622063,0.0004217827674798845,0.9961290063343455,0.050822772085666656,0.05082061141729355,0.006550990976393223,0.0461
5750,57,0.12890587747097015,0.10130186378955841,1.996755599975586e-06,0.02760201133787632,0.00041770270485963295,0.9961672268192795,0.050572849810123444,0.050507061183452606,0.016208229586482048,0.0461
5775,57,0.106219582259655,0.08214044570922852,1.1085843425462372e-06,0.024078024551272392,0.000413628267150185,0.9962053753041652,0.0507240891456604,0.05042794346809387,0.010441243648529053,0.0461
5800,57,0.11338957399129868,0.0859256237745285,1.1899198852916015e-06,0.027462756261229515,0.0004095597328339452,0.9962434494358243,0.05059383809566498,0.050544582307338715,0.014807542786002159,0.0461
5825,58,0.12010717391967773,0.09248528629541397,3.069328840865637e-06,0.02761881984770298,0.00040549737998982996,0.996281446865665,0.050682149827480316,0.05059196054935455,0.011576688848435879,0.0461
5850,58,0.1075749397277832,0.08217170089483261,2.089887857437134e-06,0.025401145219802856,0.0004014414862742599,0.9963193652498269,0.05080397054553032,0.05062384530901909,0.007717849686741829,0.0461
5875,58,0.1236606165766716,0.09649747610092163,1.5546878557870514e-06,0.027161581441760063,0.00039739232890218293,0.9963572022493253,0.050745896995067596,0.050495363771915436,0.009896725416183472,0.0461
5900,58,0.11867092549800873,0.08902976661920547,1.0676061492631561e-06,0.02964009717106819,0.00039335018462812664,0.9963949555301962,0.05076634883880615,0.05060851201415062,0.00876285508275032,0.0461
5925,59,0.11141377687454224,0.08434489369392395,1.9581057131290436e-06,0.027066925540566444,0.00038931532972728285,0.996432622763639,0.050762858241796494,0.05080055445432663,0.00893213227391243,0.0462
5950,59,0.11360935121774673,0.08313478529453278,1.4184042811393738e-06,0.030473148450255394,0.00038528803997662424,0.9964702016261615,0.05083048343658447,0.050682179629802704,0.00722886435687542,0.0462
5975,59,0.10281896591186523,0.07410333305597305,1.1470790468592895e-06,0.028714487329125404,0.0003812685906360557,0.9965076897997225,0.05072588473558426,0.05053573101758957,0.010333581827580929,0.0462
6000,59,0.09145674109458923,0.06761854887008667,9.976017736335052e-07,0.023837191984057426,0.00037725725642960046,0.9965450849718748,0.05072873830795288,0.05071069300174713,0.010739816352725029,0.0462
6025,60,0.14323319494724274,0.11570675671100616,1.169430788650061e-06,0.027525264769792557,0.00037325431152662297,0.9965823848359079,0.05040639266371727,0.05038626119494438,0.021347032859921455,0.0462
6050,60,0.12379839271306992,0.09503056854009628,1.0707105957408203e-06,0.028766751289367676,0.00036926002952309013,0.9966195870909907,0.05051206797361374,0.050304196774959564,0.017937244847416878,0.0462
6075,60,0.12752662599086761,0.10005226731300354,1.6478201132485992e-06,0.027472710236907005,0.000365274683422871,0.9966566894423129,0.050549235194921494,0.050367191433906555,0.016747815534472466,0.0462
6100,60,0.12139895558357239,0.09371206909418106,1.5341987591455108e-06,0.02768534980714321,0.00036129854561907783,0.9966936896012265,0.0505954846739769,0.050558313727378845,0.014977535232901573,0.0462
6125,61,0.1229926124215126,0.09611302614212036,1.8961727619171143e-06,0.026877695694565773,0.00035733188787544744,0.9967305852853875,0.05071104317903519,0.05043334886431694,0.01122394297271967,0.0463
6150,61,0.10573313385248184,0.07886066287755966,1.1941108368773712e-06,0.026871277019381523,0.0003533749813077677,0.9967673742188963,0.05060754343867302,0.050515830516815186,0.014869466423988342,0.0463
6175,61,0.10990425944328308,0.08379217982292175,1.5002054851720459e-06,0.026110580191016197,0.00034942809636534636,0.9968040541324382,0.050447117537260056,0.05042586848139763,0.02047058939933777,0.0463
6200,61,0.12252591550350189,0.09276887029409409,1.8471231442163116e-06,0.02975519932806492,0.00034549150281252633,0.9968406227634233,0.05061611533164978,0.05050402134656906,0.01342956256121397,0.0463
6225,62,0.11328878253698349,0.08592355251312256,6.919726729393005e-07,0.027364535257220268,0.0003415654697102478,0.9968770778561264,0.05058734118938446,0.05064215511083603,0.015894008800387383,0.0464
6250,62,0.09540276229381561,0.06853890419006348,1.3462267816066742e-06,0.026862507686018944,0.0003376502653976583,0.9969134171618255,0.05064711719751358,0.05040806531906128,0.013677193783223629,0.0464
6275,62,0.10557630658149719,0.07744327187538147,7.636845111846924e-07,0.028132274746894836,0.00033374615747377165,0.9969496384389409,0.05075046420097351,0.05033792182803154,0.009812918491661549,0.0464
6300,62,0.10086224973201752,0.07576201856136322,1.0991159342665924e-06,0.025099128484725952,0.0003298534127791785,0.9969857394531739,0.05068763345479965,0.05071517825126648,0.011743126437067986,0.0464
6325,63,0.12803710997104645,0.10175523906946182,2.1453015506267548e-06,0.026279721409082413,0.00032597229737780776,0.9970217179776437,0.05069313198328018,0.050511687994003296,0.012178009375929832,0.0464
6350,63,0.12425622344017029,0.09916126728057861,1.6083940863609314e-06,0.025093350559473038,0.0003221030765387417,0.9970575717930256,0.05061965435743332,0.05057462304830551,0.014542185701429844,0.0464
6375,63,0.10753870755434036,0.07901695370674133,1.4062970876693726e-06,0.02852034382522106,0.000318246014718085,0.9970932986876871,0.050589196383953094,0.05048462748527527,0.015584122389554977,0.0464
6400,63,0.10894826054573059,0.07997660338878632,1.3080425560474396e-06,0.028970349580049515,0.0003144013755408895,0.9971288964578253,0.05067189782857895,0.05048283934593201,0.012571674771606922,0.0464
6425,64,0.105389304459095,0.07845272868871689,1.0295771062374115e-06,0.026935547590255737,0.0003105694217831361,0.997164362907602,0.05078994482755661,0.05062869191169739,0.00871142279356718,0.0465
6450,64,0.11833630502223969,0.090138740837574,8.113372018669907e-07,0.028196752071380615,0.000306750415353774,0.9971996958492796,0.05052500218153,0.05014212056994438,0.018286939710378647,0.0465
6475,64,0.15545359253883362,0.12728950381278992,1.3556953035731567e-06,0.02816273644566536,0.0003029446172768193,0.9972348931033556,0.05055058002471924,0.0503951832652092,0.016198696568608284,0.0464
6500,64,0.11963685601949692,0.09176493436098099,9.373761713504791e-07,0.027870982885360718,0.0002991522876735154,0.9972699524986978,0.05073460936546326,0.05061512440443039,0.010637180879712105,0.0464
6525,65,0.08931572735309601,0.06584851443767548,1.949879106177832e-06,0.023465260863304138,0.000295373685744553,0.9973048718726774,0.050663258880376816,0.05044333264231682,0.013284469023346901,0.0465
6550,65,0.10261772572994232,0.07234107702970505,7.011307161519653e-07,0.030275946483016014,0.0002916090697523549,0.9973396490713029,0.05055901035666466,0.05049700662493706,0.016482509672641754,0.0465
6575,65,0.10796720534563065,0.08113516867160797,1.244402255906607e-06,0.02683079056441784,0.00028785869700342323,0.997374281949353,0.050617896020412445,0.05044868215918541,0.014897773042321205,0.0465
6600,65,0.09775010496377945,0.07257194817066193,1.0131237786481506e-06,0.02517714537680149,0.0002841228238307536,0.9974087683705086,0.05058960244059563,0.05036068707704544,0.015367209911346436,0.0466
6625,66,0.09623298794031143,0.0718044564127922,8.398977797696716e-07,0.024427687749266624,0.0002804017055763149,0.9974431062074848,0.05070037767291069,0.05046417936682701,0.01174925547093153,0.0466
6650,66,0.09698014706373215,0.07129102945327759,1.0578272622296936e-06,0.025688061490654945,0.00027669559657359676,0.9974772933421621,0.050769925117492676,0.05066521465778351,0.009636797942221165,0.0466
6675,66,0.11917145550251007,0.09193117171525955,1.4387381952474243e-06,0.027238845825195312,0.00027300475013022663,0.9975113276657168,0.05060160160064697,0.05046903342008591,0.015277787111699581,0.0466
6700,66,0.11302539706230164,0.08409891277551651,1.0690031331250793e-06,0.028925418853759766,0.00026932941851065615,0.9975452070787518,0.0506201796233654,0.05055946111679077,0.014533976092934608,0.0466
6725,67,0.11749972403049469,0.09048086404800415,8.015583148335281e-07,0.02701805904507637,0.0002656698529189193,0.9975789294914252,0.05063502490520477,0.05040568858385086,0.014181321486830711,0.0467
6750,67,0.10307846963405609,0.0773928165435791,1.3926377278039581e-06,0.025684257969260216,0.0002620263034814632,0.9976124928235798,0.05050564929842949,0.05023961514234543,0.018949974328279495,0.0467
6775,67,0.08972951769828796,0.0624099001288414,1.4007091522216797e-06,0.027318214997649193,0.00025839901923005204,0.997645895004871,0.05063573271036148,0.05040685459971428,0.014209556393325329,0.0467
6800,67,0.10603078454732895,0.07690960168838501,1.292831029786612e-06,0.029119888320565224,0.0002547882480847461,0.9976791339748949,0.05047671124339104,0.05046603083610535,0.020106330513954163,0.0467
6825,68,0.1028444841504097,0.07608921825885773,9.227854889104492e-07,0.026754340156912804,0.00025119423683695656,0.9977122076833156,0.05063949152827263,0.05038292333483696,0.014069515280425549,0.0467
6850,68,0.11885736137628555,0.08913472294807434,1.1754843853850616e-06,0.029721463099122047,0.0002476172311325783,0.9977451140899907,0.0505952388048172,0.05040860176086426,0.015693549066781998,0.0468
6875,68,0.09527648985385895,0.06714703142642975,1.109050003833545e-06,0.02812834456562996,0.00024405747545519962,0.997777851165098,0.050688885152339935,0.050591498613357544,0.012415049597620964,0.0468
6900,68,0.09283659607172012,0.06622900813817978,9.609697144696838e-07,0.026606624945998192,0.00024051521310939256,0.9978104168892606,0.05051451176404953,0.05034179240465164,0.01890106312930584,0.0468
6925,69,0.10602851212024689,0.08012112975120544,1.1366792023181915e-06,0.025906240567564964,0.00023699068620408305,0.9978428092536713,0.050581417977809906,0.05054216831922531,0.016014091670513153,0.0468
6950,69,0.0970083549618721,0.073186956346035,9.917033594319946e-07,0.023820405825972557,0.00023348413563600325,0.9978750262602164,0.05058109760284424,0.050473086535930634,0.015913644805550575,0.0468
6975,69,0.12998884916305542,0.10219302773475647,4.99965040035022e-07,0.027795329689979553,0.00022999580107322653,0.9979070659215992,0.05060794949531555,0.05048706382513046,0.015025963075459003,0.0469
7000,69,0.12108580023050308,0.09280672669410706,7.844840865800506e-07,0.02827829122543335,0.00022652592093878665,0.9979389262614624,0.050397634506225586,0.05027523264288902,0.02266724966466427,0.0469
7025,70,0.11802033334970474,0.09108894318342209,8.563511073589325e-07,0.026930535212159157,0.00022307473239438152,0.9979706053145102,0.05056632682681084,0.05029774829745293,0.01650109887123108,0.0469
7050,70,0.11876723170280457,0.09147749096155167,8.164594760273758e-07,0.02728891931474209,0.0002196424713241637,0.9980021011266295,0.050594743341207504,0.05053899809718132,0.01549329049885273,0.0469
7075,70,0.10662154853343964,0.08027128875255585,8.591450750827789e-07,0.026349404826760292,0.00021622937231861823,0.99803341175501,0.05056855082511902,0.05039570853114128,0.016867056488990784,0.0469
7100,70,0.09294609725475311,0.0661165714263916,1.224999664373172e-06,0.026828307658433914,0.0002128356686585282,0.9980645352682649,0.0504738911986351,0.05039755627512932,0.020490862429142,0.0469
7125,71,0.09634612500667572,0.06992033123970032,7.073394954204559e-07,0.026425087824463844,0.0002094615922990309,0.9980954697465492,0.0506395623087883,0.05044979602098465,0.0139924306422472,0.047
7150,71,0.10814008861780167,0.08069019764661789,8.684583008289337e-07,0.027449017390608788,0.00020610737385376348,0.9981262132816785,0.05050019547343254,0.05038251727819443,0.017929749563336372,0.047
7175,71,0.0968082994222641,0.06965702772140503,1.362214561595465e-06,0.027149904519319534,0.00020277324257910107,0.9981567639772468,0.050600580871105194,0.0505007803440094,0.015408294275403023,0.047
7200,71,0.1166624128818512,0.08779631555080414,8.641121667096741e-07,0.028865233063697815,0.00019945942635848747,0.9981871199487434,0.05050584673881531,0.05031222105026245,0.018879635259509087,0.047
7225,72,0.10447534918785095,0.08005769550800323,8.30429314646608e-07,0.024416828528046608,0.00019616615168685942,0.9982172793236689,0.05058415234088898,0.05050153657793999,0.016291474923491478,0.047
7250,72,0.10723333805799484,0.08091335743665695,8.006269922589127e-07,0.02631918154656887,0.00019289364365516608,0.9982472402416509,0.0504789724946022,0.050257883965969086,0.01943557895720005,0.047
7275,72,0.09098362922668457,0.06386127322912216,8.782371878623962e-07,0.02712147869169712,0.00018964212593498443,0.998277000854559,0.05060654506087303,0.050472717732191086,0.015250538475811481,0.047
7300,72,0.09901466220617294,0.07293836772441864,7.551474254796631e-07,0.026075541973114014,0.00018641182076323148,0.9983065593266183,0.05049486458301544,0.05034030228853226,0.01936713419854641,0.0471
7325,73,0.10750588774681091,0.07813040912151337,6.253831088542938e-07,0.029374856501817703,0.00018320294892697474,0.998335913834523,0.05066516250371933,0.05043099448084831,0.013689315877854824,0.0471
7350,73,0.08907946944236755,0.0641530454158783,1.0095536708831787e-06,0.024925408884882927,0.00018001572974834167,0.9983650625675489,0.050635792315006256,0.050450727343559265,0.014460540376603603,0.0471
